month_yr,state
2019-01-01,DE
2019-01-01,ME
2019-01-01,DE
2019-01-01,ME
2019-01-01,FL
2019-01-01,KY
2019-01-01,MA
2019-01-01,NY
2019-01-01,RI
2019-01-01,NY
2019-01-01,UT
2019-01-01,IA
2019-01-01,FL
2019-01-01,ND
2019-01-01,AK
2019-01-01,OK
2019-01-01,MA
2019-01-01,CA
2019-01-01,VA
2019-01-01,MT
2019-01-01,NC
2019-01-01,VA
2019-01-01,CT
2019-01-01,CO
2019-01-01,NH
2019-01-01,NE
2019-01-01,NE
2019-01-01,PA
2019-01-01,LA
2019-01-01,TN
2019-01-01,WY
2019-01-01,DE
2019-01-01,LA
2019-01-01,ND
2019-01-01,VA
2019-01-01,KY
2019-01-01,PA
2019-01-01,NY
2019-01-01,GA
2019-01-01,WA
2019-01-01,NY
2019-01-01,ID
2019-01-01,TN
2019-01-01,WA
2019-01-01,OH
2019-01-01,WI
2019-01-01,LA
2019-01-01,VT
2019-01-01,AL
2019-01-01,NJ
2019-01-01,ID
2019-01-01,ND
2019-01-01,OK
2019-01-01,NM
2019-01-01,CT
2019-01-01,FL
2019-01-01,LA
2019-01-01,DE
2019-01-01,OK
2019-01-01,NE
2019-01-01,TX
2019-01-01,SC
2019-01-01,RI
2019-01-01,OK
2019-01-01,CA
2019-01-01,ID
2019-01-01,WV
2019-01-01,UT
2019-01-01,NY
2019-01-01,AR
2019-01-01,NH
2019-01-01,NH
2019-01-01,DC
2019-01-01,ND
2019-01-01,AZ
2019-01-01,VA
2019-01-01,LA
2019-01-01,KY
2019-01-01,ND
2019-01-01,VA
2019-01-01,OH
2019-01-01,HI
2019-01-01,KS
2019-01-01,DC
2019-01-01,RI
2019-01-01,MN
2019-01-01,RI
2019-01-01,NC
2019-01-01,NY
2019-01-01,GA
2019-01-01,TN
2019-01-01,WY
2019-01-01,AZ
2019-01-01,DC
2019-01-01,SD
2019-01-01,UT
2019-01-01,CO
2019-01-01,WA
2019-01-01,NC
2019-01-01,AZ
2019-01-01,NE
2019-01-01,ME
2019-01-01,OH
2019-01-01,KY
2019-01-01,NE
2019-01-01,MN
2019-01-01,WA
2019-01-01,MD
2019-01-01,TX
2019-01-01,CT
2019-01-01,AZ
2019-01-01,IL
2019-01-01,NH
2019-01-01,DC
2019-01-01,AZ
2019-01-01,KS
2019-01-01,DC
2019-01-01,DE
2019-01-01,KY
2019-01-01,AL
2019-01-01,OK
2019-01-01,ND
2019-01-01,MA
2019-01-01,NJ
2019-01-01,OR
2019-01-01,OK
2019-01-01,DE
2019-01-01,NY
2019-01-01,IN
2019-01-01,GA
2019-01-01,VA
2019-01-01,MD
2019-01-01,AR
2019-01-01,MI
2019-01-01,WI
2019-01-01,OH
2019-01-01,UT
2019-01-01,WY
2019-01-01,NY
2019-01-01,NE
2019-01-01,ME
2019-01-01,NH
2019-01-01,MO
2019-01-01,IL
2019-01-01,LA
2019-01-01,NJ
2019-01-01,NY
2019-01-01,DC
2019-01-01,IL
2019-01-01,OK
2019-01-01,MN
2019-01-01,DE
2019-01-01,KY
2019-01-01,WV
2019-01-01,VA
2019-01-01,ID
2019-01-01,ND
2019-01-01,MI
2019-01-01,FL
2019-01-01,VT
2019-01-01,NC
2019-01-01,MO
2019-01-01,CT
2019-01-01,IN
2019-01-01,RI
2019-01-01,NE
2019-01-01,HI
2019-01-01,ME
2019-01-01,WI
2019-01-01,GA
2019-01-01,ND
2019-01-01,RI
2019-01-01,NM
2019-01-01,ME
2019-01-01,CT
2019-01-01,WY
2019-01-01,VT
2019-01-01,TX
2019-01-01,WI
2019-01-01,FL
2019-01-01,AR
2019-01-01,NM
2019-01-01,MD
2019-01-01,RI
2019-01-01,CT
2019-01-01,ID
2019-01-01,OH
2019-01-01,WY
2019-01-01,CA
2019-01-01,AK
2019-01-01,CT
2019-01-01,MT
2019-01-01,PA
2019-01-01,NJ
2019-01-01,NC
2019-01-01,AZ
2019-01-01,MD
2019-01-01,MA
2019-01-01,VT
2019-01-01,AZ
2019-01-01,TX
2019-01-01,ID
2019-01-01,MS
2019-01-01,KY
2019-01-01,OR
2019-01-01,NH
2019-01-01,NY
2019-01-01,VT
2019-01-01,MS
2019-01-01,AR
2019-01-01,DE
2019-01-01,FL
2019-01-01,WV
2019-01-01,VA
2019-01-01,KS
2019-01-01,VA
2019-01-01,NJ
2019-01-01,WV
2019-01-01,MA
2019-01-01,NY
2019-01-01,MI
2019-01-01,WA
2019-01-01,MI
2019-01-01,NH
2019-01-01,AR
2019-01-01,WY
2019-01-01,ND
2019-01-01,PA
2019-01-01,MS
2019-01-01,UT
2019-01-01,NY
2019-01-01,MO
2019-01-01,AZ
2019-01-01,WA
2019-01-01,NY
2019-01-01,HI
2019-01-01,MD
2019-01-01,IN
2019-01-01,NE
2019-01-01,NC
2019-01-01,OH
2019-01-01,KS
2019-01-01,VT
2019-01-01,MO
2019-01-01,VT
2019-01-01,SC
2019-01-01,NY
2019-01-01,CA
2019-01-01,CO
2019-01-01,NJ
2019-01-01,OK
2019-01-01,PA
2019-01-01,ME
2019-01-01,MS
2019-01-01,MA
2019-01-01,WI
2019-01-01,TN
2019-01-01,NC
2019-01-01,DC
2019-01-01,OK
2019-01-01,LA
2019-01-01,WA
2019-01-01,TX
2019-01-01,OH
2019-01-01,VA
2019-01-01,NJ
2019-01-01,RI
2019-01-01,DC
2019-01-01,AZ
2019-01-01,PA
2019-01-01,KS
2019-01-01,SD
2019-01-01,OR
2019-01-01,ID
2019-01-01,CA
2019-01-01,MO
2019-01-01,DE
2019-01-01,WI
2019-01-01,NC
2019-01-01,CA
2019-01-01,NH
2019-01-01,NM
2019-01-01,CT
2019-01-01,MD
2019-01-01,MS
2019-01-01,NE
2019-01-01,NJ
2019-01-01,AK
2019-01-01,AZ
2019-01-01,MA
2019-01-01,VT
2019-01-01,AL
2019-01-01,ME
2019-01-01,IA
2019-01-01,NY
2019-01-01,MO
2019-01-01,ND
2019-01-01,MD
2019-01-01,VT
2019-01-01,UT
2019-01-01,MO
2019-01-01,MA
2019-01-01,VT
2019-01-01,TN
2019-01-01,WV
2019-01-01,AR
2019-01-01,RI
2019-01-01,NY
2019-01-01,KS
2019-01-01,NJ
2019-01-01,MD
2019-01-01,GA
2019-01-01,SC
2019-01-01,NV
2019-01-01,CA
2019-01-01,CT
2019-01-01,CO
2019-01-01,NH
2019-01-01,OK
2019-01-01,CO
2019-01-01,MA
2019-01-01,TX
2019-01-01,SC
2019-01-01,AK
2019-01-01,CA
2019-01-01,MN
2019-01-01,WA
2019-01-01,ME
2019-01-01,IL
2019-01-01,CA
2019-01-01,IN
2019-01-01,MT
2019-01-01,MI
2019-01-01,VA
2019-01-01,MA
2019-01-01,AK
2019-01-01,FL
2019-01-01,TN
2019-01-01,WY
2019-01-01,KY
2019-01-01,NY
2019-01-01,UT
2019-01-01,NH
2019-01-01,CT
2019-01-01,IL
2019-01-01,AR
2019-01-01,MA
2019-01-01,KS
2019-01-01,VA
2019-01-01,MN
2019-01-01,NJ
2019-01-01,IN
2019-01-01,KS
2019-01-01,MA
2019-01-01,NV
2019-01-01,NE
2019-01-01,ND
2019-01-01,TX
2019-01-01,MO
2019-01-01,UT
2019-01-01,DC
2019-01-01,DC
2019-01-01,MA
2019-01-01,AK
2019-01-01,LA
2019-01-01,KY
2019-01-01,TN
2019-01-01,MS
2019-01-01,IA
2019-01-01,FL
2019-01-01,AZ
2019-01-01,KS
2019-01-01,WV
2019-01-01,MS
2019-01-01,UT
2019-01-01,SD
2019-01-01,GA
2019-01-01,MO
2019-01-01,WA
2019-01-01,TN
2019-01-01,IL
2019-01-01,WY
2019-01-01,WI
2019-01-01,VA
2019-01-01,IN
2019-01-01,TX
2019-01-01,RI
2019-01-01,AZ
2019-01-01,NV
2019-01-01,PA
2019-01-01,NC
2019-01-01,DE
2019-01-01,IN
2019-01-01,OH
2019-01-01,AK
2019-01-01,MA
2019-01-01,MN
2019-01-01,WA
2019-01-01,TN
2019-01-01,WI
2019-01-01,WI
2019-01-01,CT
2019-01-01,MI
2019-01-01,OR
2019-01-01,CO
2019-01-01,ME
2019-01-01,NE
2019-01-01,CO
2019-01-01,HI
2019-01-01,GA
2019-01-01,SD
2019-01-01,VT
2019-01-01,AL
2019-01-01,NJ
2019-01-01,SC
2019-01-01,LA
2019-01-01,PA
2019-01-01,VT
2019-01-01,WY
2019-01-01,MS
2019-01-01,IL
2019-01-01,SC
2019-01-01,OK
2019-01-01,MI
2019-01-01,IA
2019-01-01,GA
2019-01-01,CO
2019-01-01,TN
2019-01-01,MI
2019-01-01,MD
2019-01-01,ND
2019-01-01,NJ
2019-01-01,WI
2019-01-01,NC
2019-01-01,NV
2019-01-01,RI
2019-01-01,ND
2019-01-01,FL
2019-01-01,NY
2019-01-01,ND
2019-01-01,AL
2019-01-01,MS
2019-01-01,NV
2019-01-01,AR
2019-01-01,NY
2019-01-01,MO
2019-01-01,NC
2019-01-01,UT
2019-01-01,RI
2019-01-01,AK
2019-01-01,NE
2019-01-01,SD
2019-01-01,TN
2019-01-01,OR
2019-01-01,WY
2019-01-01,MA
2019-01-01,WV
2019-01-01,NJ
2019-01-01,MD
2019-01-01,IL
2019-01-01,OK
2019-01-01,AZ
2019-01-01,WV
2019-01-01,VT
2019-01-01,AL
2019-01-01,GA
2019-01-01,IN
2019-01-01,HI
2019-01-01,OH
2019-01-01,VA
2019-01-01,WY
2019-01-01,TX
2019-01-01,IA
2019-01-01,NC
2019-01-01,GA
2019-01-01,ND
2019-01-01,IN
2019-01-01,CO
2019-01-01,HI
2019-01-01,WY
2019-01-01,CA
2019-01-01,MI
2019-01-01,ME
2019-01-01,AR
2019-01-01,MA
2019-01-01,ID
2019-01-01,GA
2019-01-01,OH
2019-01-01,CA
2019-01-01,DE
2019-01-01,AL
2019-01-01,NJ
2019-01-01,OK
2019-01-01,HI
2019-01-01,IA
2019-01-01,TN
2019-01-01,OH
2019-01-01,MS
2019-01-01,TN
2019-01-01,SC
2019-01-01,LA
2019-01-01,OH
2019-01-01,VT
2019-01-01,WY
2019-01-01,LA
2019-01-01,TX
2019-01-01,MD
2019-01-01,MS
2019-01-01,MT
2019-01-01,WY
2019-01-01,SC
2019-01-01,PA
2019-01-01,OR
2019-01-01,KY
2019-01-01,FL
2019-01-01,MS
2019-01-01,TX
2019-01-01,ME
2019-01-01,NV
2019-01-01,NM
2019-01-01,IN
2019-01-01,MD
2019-01-01,LA
2019-01-01,MT
2019-01-01,MD
2019-01-01,TN
2019-01-01,MN
2019-01-01,NY
2019-01-01,IA
2019-01-01,ME
2019-01-01,CA
2019-01-01,WI
2019-01-01,AK
2019-01-01,IN
2019-01-01,HI
2019-01-01,NY
2019-01-01,UT
2019-01-01,HI
2019-01-01,NC
2019-01-01,NE
2019-01-01,TN
2019-01-01,MS
2019-01-01,WY
2019-01-01,ND
2019-01-01,OR
2019-01-01,TX
2019-01-01,SD
2019-01-01,MD
2019-01-01,AL
2019-01-01,DC
2019-01-01,PA
2019-01-01,WA
2019-01-01,NE
2019-01-01,AL
2019-01-01,ME
2019-01-01,OR
2019-01-01,NV
2019-01-01,CO
2019-01-01,NM
2019-01-01,AZ
2019-01-01,NC
2019-01-01,MI
2019-01-01,IA
2019-01-01,ME
2019-01-01,CO
2019-01-01,KS
2019-01-01,AR
2019-01-01,MA
2019-01-01,NM
2019-01-01,DE
2019-01-01,NH
2019-01-01,HI
2019-01-01,IA
2019-01-01,NM
2019-01-01,LA
2019-01-01,OK
2019-01-01,AZ
2019-01-01,SD
2019-01-01,WI
2019-01-01,VA
2019-01-01,DC
2019-01-01,NM
2019-01-01,KY
2019-01-01,NJ
2019-01-01,KY
2019-01-01,NV
2019-01-01,CA
2019-01-01,GA
2019-01-01,AL
2019-01-01,MN
2019-01-01,MD
2019-01-01,SC
2019-01-01,NJ
2019-01-01,CT
2019-01-01,IN
2019-01-01,AL
2019-01-01,UT
2019-01-01,MA
2019-01-01,OK
2019-01-01,NE
2019-01-01,CT
2019-01-01,MO
2019-01-01,AL
2019-01-01,MD
2019-01-01,MN
2019-01-01,AR
2019-01-01,ME
2019-01-01,AR
2019-01-01,MI
2019-01-01,AK
2019-01-01,DC
2019-01-01,NY
2019-01-01,WA
2019-01-01,NY
2019-01-01,FL
2019-01-01,MI
2019-01-01,WI
2019-01-01,WV
2019-01-01,NE
2019-01-01,PA
2019-01-01,WA
2019-01-01,MT
2019-01-01,KS
2019-01-01,NY
2019-01-01,IL
2019-01-01,ME
2019-01-01,NV
2019-01-01,NY
2019-01-01,IN
2019-01-01,FL
2019-01-01,IA
2019-01-01,PA
2019-01-01,WY
2019-01-01,SC
2019-01-01,OH
2019-01-01,GA
2019-01-01,MS
2019-01-01,MO
2019-01-01,MO
2019-01-01,RI
2019-01-01,WV
2019-01-01,CO
2019-01-01,HI
2019-01-01,OK
2019-01-01,MO
2019-01-01,WA
2019-01-01,MA
2019-01-01,MO
2019-01-01,WA
2019-01-01,LA
2019-01-01,ME
2019-01-01,AK
2019-01-01,KY
2019-01-01,VT
2019-01-01,TX
2019-01-01,NV
2019-01-01,SC
2019-01-01,OK
2019-01-01,WY
2019-01-01,CT
2019-01-01,NY
2019-01-01,FL
2019-01-01,HI
2019-01-01,DC
2019-01-01,WA
2019-01-01,CT
2019-01-01,SD
2019-01-01,CO
2019-01-01,KS
2019-01-01,CA
2019-01-01,VT
2019-01-01,AK
2019-01-01,SD
2019-01-01,NJ
2019-01-01,WV
2019-01-01,ND
2019-01-01,NM
2019-01-01,MS
2019-01-01,RI
2019-01-01,ID
2019-01-01,SD
2019-01-01,UT
2019-01-01,DC
2019-01-01,VT
2019-01-01,IA
2019-01-01,NE
2019-01-01,VA
2019-01-01,WI
2019-01-01,PA
2019-01-01,NH
2019-01-01,HI
2019-01-01,IA
2019-01-01,NC
2019-01-01,IL
2019-01-01,ND
2019-01-01,MO
2019-01-01,CA
2019-01-01,IL
2019-01-01,RI
2019-01-01,HI
2019-01-01,HI
2019-01-01,NM
2019-01-01,WY
2019-01-01,MO
2019-01-01,UT
2019-01-01,AR
2019-01-01,WY
2019-01-01,NJ
2019-01-01,WI
2019-01-01,CO
2019-01-01,CA
2019-01-01,DC
2019-01-01,CT
2019-01-01,WI
2019-01-01,IA
2019-01-01,WV
2019-01-01,MO
2019-01-01,TX
2019-01-01,TN
2019-01-01,IN
2019-01-01,MT
2019-01-01,NM
2019-01-01,DE
2019-01-01,ME
2019-01-01,MI
2019-01-01,WA
2019-01-01,ME
2019-01-01,IL
2019-01-01,AR
2019-01-01,WA
2019-01-01,LA
2019-01-01,VT
2019-01-01,NJ
2019-01-01,AZ
2019-01-01,VA
2019-01-01,CO
2019-01-01,ND
2019-01-01,NJ
2019-01-01,IN
2019-01-01,CO
2019-01-01,ME
2019-01-01,NY
2019-01-01,SC
2019-01-01,RI
2019-01-01,IL
2019-01-01,DE
2019-01-01,UT
2019-01-01,SC
2019-01-01,WA
2019-01-01,DE
2019-01-01,DE
2019-01-01,NC
2019-01-01,AL
2019-01-01,NM
2019-01-01,CT
2019-01-01,CT
2019-01-01,DC
2019-01-01,VT
2019-01-01,IN
2019-01-01,CO
2019-01-01,AZ
2019-01-01,NM
2019-01-01,ID
2019-01-01,NM
2019-01-01,NV
2019-01-01,SC
2019-01-01,WY
2019-01-01,OH
2019-01-01,OH
2019-01-01,VA
2019-01-01,WI
2019-01-01,KS
2019-01-01,OH
2019-01-01,OR
2019-01-01,NH
2019-01-01,NJ
2019-01-01,IN
2019-01-01,KS
2019-01-01,ID
2019-01-01,DE
2019-01-01,ND
2019-01-01,DE
2019-01-01,RI
2019-01-01,TN
2019-01-01,NE
2019-01-01,AR
2019-01-01,WV
2019-01-01,CA
2019-01-01,AK
2019-01-01,OK
2019-01-01,WI
2019-01-01,MA
2019-01-01,SC
2019-01-01,DC
2019-01-01,AR
2019-01-01,RI
2019-01-01,CO
2019-01-01,GA
2019-01-01,WV
2019-01-01,WA
2019-01-01,NM
2019-01-01,NM
2019-01-01,VT
2019-01-01,MI
2019-01-01,MS
2019-01-01,CA
2019-01-01,MT
2019-01-01,IN
2019-01-01,KY
2019-01-01,TX
2019-01-01,ME
2019-01-01,FL
2019-01-01,UT
2019-01-01,TX
2019-01-01,TX
2019-01-01,CT
2019-01-01,OK
2019-01-01,SD
2019-01-01,DE
2019-01-01,MI
2019-01-01,OH
2019-01-01,VA
2019-01-01,IL
2019-01-01,ID
2019-01-01,AR
2019-01-01,OR
2019-01-01,MA
2019-01-01,DE
2019-01-01,MS
2019-01-01,DC
2019-01-01,MI
2019-01-01,NY
2019-01-01,CA
2019-01-01,WI
2019-01-01,KY
2019-01-01,LA
2019-01-01,NC
2019-01-01,NM
2019-01-01,MN
2019-01-01,NH
2019-01-01,VT
2019-01-01,WV
2019-01-01,CO
2019-01-01,LA
2019-01-01,DC
2019-01-01,NM
2019-01-01,DE
2019-01-01,MT
2019-01-01,OH
2019-01-01,RI
2019-01-01,WA
2019-01-01,NE
2019-01-01,IN
2019-01-01,CT
2019-01-01,AK
2019-01-01,MA
2019-01-01,PA
2019-01-01,CO
2019-01-01,VT
2019-01-01,VT
2019-01-01,OR
2019-01-01,WA
2019-01-01,WA
2019-01-01,IL
2019-01-01,MI
2019-01-01,OH
2019-01-01,VA
2019-01-01,PA
2019-01-01,CA
2019-01-01,DE
2019-01-01,MI
2019-01-01,CA
2019-01-01,ND
2019-01-01,RI
2019-01-01,GA
2019-01-01,KY
2019-01-01,NY
2019-01-01,WA
2019-01-01,FL
2019-01-01,AZ
2019-01-01,WY
2019-01-01,MI
2019-01-01,VT
2019-01-01,ID
2019-01-01,MA
2019-01-01,NV
2019-01-01,CA
2019-01-01,ME
2019-01-01,MT
2019-01-01,OR
2019-01-01,FL
2019-01-01,AK
2019-01-01,VT
2019-01-01,ND
2019-01-01,KY
2019-01-01,NE
2019-01-01,NC
2019-01-01,NM
2019-01-01,WY
2019-01-01,OR
2019-01-01,MT
2019-01-01,LA
2019-01-01,SC
2019-01-01,DE
2019-01-01,WI
2019-01-01,CO
2019-01-01,NH
2019-01-01,DE
2019-01-01,CO
2019-01-01,CT
2019-01-01,UT
2019-01-01,PA
2019-01-01,SC
2019-01-01,TN
2019-01-01,DE
2019-01-01,SC
2019-01-01,HI
2019-01-01,SC
2019-01-01,NY
2019-01-01,AZ
2019-01-01,ME
2019-01-01,FL
2019-01-01,DC
2019-01-01,NE
2019-01-01,NY
2019-01-01,LA
2019-01-01,RI
2019-01-01,DC
2019-01-01,CA
2019-01-01,CO
2019-01-01,NE
2019-01-01,CO
2019-01-01,PA
2019-01-01,NY
2019-01-01,SD
2019-01-01,NV
2019-01-01,WV
2019-01-01,VT
2019-01-01,ND
2019-01-01,IA
2019-01-01,MO
2019-01-01,HI
2019-01-01,ND
2019-01-01,HI
2019-01-01,AK
2019-01-01,MN
2019-01-01,NC
2019-01-01,MT
2019-01-01,MD
2019-01-01,ME
2019-01-01,NE
2019-01-01,CT
2019-01-01,OK
2019-01-01,AK
2019-01-01,DC
2019-01-01,ND
2019-01-01,NM
2019-01-01,NV
2019-01-01,OK
2019-01-01,IN
2019-01-01,NY
2019-01-01,TN
2019-01-01,HI
2019-01-01,HI
2019-01-01,NE
2019-01-01,TX
2019-01-01,WA
2019-01-01,KS
2019-01-01,RI
2019-01-01,LA
2019-01-01,AL
2019-01-01,MT
2019-01-01,RI
2019-01-01,MS
2019-01-01,AR
2019-01-01,CT
2019-01-01,AR
2019-01-01,CO
2019-01-01,TN
2019-01-01,AZ
2019-01-01,OK
2019-01-01,PA
2019-01-01,ME
2019-01-01,NE
2019-01-01,ME
2019-01-01,MI
2019-01-01,NV
2019-01-01,AK
2019-01-01,MS
2019-01-01,PA
2019-01-01,MS
2019-01-01,WY
2019-01-01,NM
2019-01-01,MD
2019-01-01,NH
2019-01-01,AR
2019-01-01,SC
2019-01-01,NE
2019-01-01,GA
2019-01-01,DE
2019-01-01,OK
2019-01-01,KY
2019-01-01,DE
2019-01-01,OH
2019-01-01,OR
2019-01-01,ID
2019-01-01,MS
2019-01-01,IA
2019-01-01,TX
2019-01-01,MA
2019-01-01,AR
2019-01-01,MI
2019-01-01,KY
2019-01-01,SD
2019-01-01,CA
2019-01-01,MA
2019-01-01,NH
2019-01-01,OK
2019-01-01,KS
2019-01-01,ME
2019-01-01,NM
2019-01-01,MO
2019-01-01,WY
2019-01-01,WV
2019-01-01,NE
2019-01-01,WI
2019-01-01,DC
2019-01-01,FL
2019-01-01,PA
2019-01-01,KY
2019-01-01,IN
2019-01-01,DE
2019-01-01,DE
2019-01-01,AZ
2019-01-01,IN
2019-01-01,TN
2019-01-01,NY
2019-01-01,OK
2019-01-01,SD
2019-01-01,AR
2019-01-01,MD
2019-01-01,CT
2019-01-01,NH
2019-01-01,ME
2019-01-01,ID
2019-01-01,WI
2019-01-01,MO
2019-01-01,NH
2019-01-01,DC
2019-01-01,DC
2019-01-01,VA
2019-01-01,PA
2019-01-01,RI
2019-01-01,MI
2019-01-01,DC
2019-01-01,TN
2019-01-01,LA
2019-01-01,AK
2019-01-01,IA
2019-01-01,AK
2019-01-01,RI
2019-01-01,MD
2019-01-01,TN
2019-01-01,NY
2019-01-01,VA
2019-01-01,MT
2019-01-01,NM
2019-01-01,ND
2019-01-01,OH
2019-01-01,ND
2019-01-01,VT
2019-01-01,LA
2019-01-01,AL
2019-01-01,CT
2019-01-01,NY
2019-01-01,NE
2019-01-01,PA
2019-01-01,OR
2019-01-01,DC
2019-01-01,ME
2019-01-01,NC
2019-01-01,CA
2019-01-01,WV
2019-01-01,ND
2019-01-01,OH
2019-01-01,CA
2019-01-01,NM
2019-01-01,NY
2019-01-01,VT
2019-01-01,WA
2019-01-01,MN
2019-01-01,CA
2019-01-01,MD
2019-01-01,IN
2019-01-01,NC
2019-01-01,AZ
2019-01-01,NM
2019-01-01,WV
2019-01-01,TX
2019-01-01,SC
2019-01-01,TX
2019-01-01,SC
2019-01-01,AZ
2019-01-01,NY
2019-01-01,MD
2019-01-01,WI
2019-01-01,FL
2019-01-01,DE
2019-01-01,DC
2019-01-01,DC
2019-01-01,SC
2019-01-01,DC
2019-01-01,NY
2019-01-01,KS
2019-01-01,MN
2019-01-01,WY
2019-01-01,MD
2019-01-01,IL
2019-01-01,SC
2019-01-01,LA
2019-01-01,MT
2019-01-01,DE
2019-01-01,UT
2019-01-01,NC
2019-01-01,MA
2019-01-01,AZ
2019-01-01,AZ
2019-01-01,ME
2019-01-01,WV
2019-01-01,AZ
2019-01-01,NY
2019-01-01,ME
2019-01-01,LA
2019-01-01,CA
2019-01-01,WA
2019-01-01,RI
2019-01-01,MS
2019-01-01,MD
2019-01-01,IL
2019-01-01,SC
2019-01-01,VT
2019-01-01,WI
2019-01-01,AL
2019-01-01,NV
2019-01-01,NC
2019-01-01,MN
2019-01-01,TN
2019-01-01,NC
2019-01-01,NC
2019-01-01,RI
2019-01-01,NH
2019-01-01,IN
2019-01-01,PA
2019-01-01,OH
2019-01-01,AZ
2019-01-01,NY
2019-01-01,MA
2019-01-01,ME
2019-01-01,IN
2019-01-01,DE
2019-01-01,FL
2019-01-01,MD
2019-01-01,OK
2019-01-01,AK
2019-01-01,NJ
2019-01-01,MN
2019-01-01,NC
2019-01-01,MD
2019-01-01,NJ
2019-01-01,NM
2019-01-01,CO
2019-01-01,PA
2019-01-01,NE
2019-01-01,AL
2019-01-01,DE
2019-01-01,TN
2019-01-01,TN
2019-01-01,PA
2019-01-01,PA
2019-01-01,TX
2019-01-01,FL
2019-01-01,AR
2019-01-01,AK
2019-01-01,AK
2019-01-01,MT
2019-01-01,WA
2019-01-01,AL
2019-01-01,NH
2019-01-01,HI
2019-01-01,MD
2019-01-01,IN
2019-01-01,CT
2019-01-01,TN
2019-01-01,KS
2019-01-01,MI
2019-01-01,ND
2019-01-01,ID
2019-01-01,VT
2019-01-01,LA
2019-01-01,AL
2019-01-01,AK
2019-01-01,MA
2019-01-01,CO
2019-01-01,NH
2019-01-01,OK
2019-01-01,AR
2019-01-01,ME
2019-01-01,ME
2019-01-01,NM
2019-01-01,WY
2019-01-01,LA
2019-01-01,SD
2019-01-01,OH
2019-01-01,FL
2019-01-01,AK
2019-01-01,LA
2019-01-01,NM
2019-01-01,MI
2019-01-01,RI
2019-01-01,WA
2019-01-01,CA
2019-01-01,KY
2019-01-01,AZ
2019-01-01,IA
2019-01-01,MT
2019-01-01,MA
2019-01-01,PA
2019-01-01,MO
2019-01-01,MA
2019-01-01,MD
2019-01-01,AL
2019-01-01,FL
2019-01-01,MD
2019-01-01,OR
2019-01-01,MD
2019-01-01,KY
2019-01-01,DC
2019-01-01,PA
2019-01-01,NH
2019-01-01,OH
2019-01-01,NC
2019-01-01,TN
2019-01-01,RI
2019-01-01,HI
2019-01-01,GA
2019-01-01,FL
2019-01-01,IA
2019-01-01,MD
2019-01-01,MA
2019-01-01,NY
2019-01-01,AZ
2019-01-01,SD
2019-01-01,WA
2019-01-01,PA
2019-01-01,WA
2019-01-01,WA
2019-01-01,MA
2019-01-01,OK
2019-01-01,AK
2019-01-01,ID
2019-01-01,MA
2019-01-01,SC
2019-01-01,LA
2019-01-01,NJ
2019-01-01,MD
2019-01-01,VA
2019-01-01,ND
2019-01-01,IA
2019-01-01,NH
2019-01-01,KY
2019-01-01,OH
2019-01-01,TN
2019-01-01,TX
2019-01-01,NY
2019-01-01,UT
2019-01-01,IL
2019-01-01,CO
2019-01-01,TX
2019-01-01,NY
2019-01-01,ME
2019-01-01,KS
2019-01-01,HI
2019-01-01,ID
2019-01-01,OK
2019-01-01,VA
2019-01-01,NE
2019-01-01,NM
2019-01-01,PA
2019-01-01,ND
2019-01-01,AR
2019-01-01,MO
2019-01-01,FL
2019-01-01,NM
2019-02-01,GA
2019-02-01,MO
2019-02-01,VT
2019-02-01,NY
2019-02-01,CA
2019-02-01,DE
2019-02-01,AL
2019-02-01,TN
2019-02-01,MS
2019-02-01,IA
2019-02-01,TX
2019-02-01,OK
2019-02-01,VA
2019-02-01,TN
2019-02-01,ND
2019-02-01,FL
2019-02-01,MO
2019-02-01,PA
2019-02-01,CA
2019-02-01,MA
2019-02-01,VA
2019-02-01,PA
2019-02-01,OK
2019-02-01,VA
2019-02-01,PA
2019-02-01,NM
2019-02-01,ND
2019-02-01,WY
2019-02-01,VA
2019-02-01,IA
2019-02-01,PA
2019-02-01,UT
2019-02-01,NY
2019-02-01,DE
2019-02-01,OK
2019-02-01,NC
2019-02-01,NV
2019-02-01,SD
2019-02-01,TN
2019-02-01,WA
2019-02-01,OR
2019-02-01,LA
2019-02-01,WI
2019-02-01,KS
2019-02-01,MO
2019-02-01,GA
2019-02-01,AR
2019-02-01,TN
2019-02-01,MI
2019-02-01,WI
2019-02-01,NC
2019-02-01,NC
2019-02-01,MD
2019-02-01,DE
2019-02-01,MI
2019-02-01,MT
2019-02-01,CT
2019-02-01,PA
2019-02-01,OK
2019-02-01,MS
2019-02-01,DE
2019-02-01,WY
2019-02-01,NE
2019-02-01,MI
2019-02-01,IN
2019-02-01,OK
2019-02-01,IL
2019-02-01,FL
2019-02-01,IA
2019-02-01,CT
2019-02-01,KY
2019-02-01,AK
2019-02-01,MS
2019-02-01,DE
2019-02-01,IN
2019-02-01,MA
2019-02-01,OR
2019-02-01,MA
2019-02-01,AR
2019-02-01,MO
2019-02-01,DE
2019-02-01,NY
2019-02-01,IA
2019-02-01,NC
2019-02-01,ID
2019-02-01,SD
2019-02-01,WY
2019-02-01,SC
2019-02-01,DE
2019-02-01,KY
2019-02-01,NY
2019-02-01,UT
2019-02-01,GA
2019-02-01,WY
2019-02-01,AR
2019-02-01,LA
2019-02-01,AR
2019-02-01,DC
2019-02-01,NC
2019-02-01,FL
2019-02-01,DC
